home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,year,month,day,hour,minute
US,USD,NGN,MOBILE,80.7,80.7,1.6,1111.111111,False,US,False,0.463,STANDARD,830,0.799,0,0.102,0,1,0.25,0,2025,8,6,19,59
UK,GBP,CAD,MOBILE,81.48,101.84,2.76,1.689189,False,UK,False,0.117,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,6,23,38
US,USD,CAD,MOBILE,256.21,256.21,5.79,1.351351,False,US,False,0.642,STANDARD,830,0.799,0,0.102,0,0,0.0,0,2025,8,7,6,5
US,USD,NGN,MOBILE,163.68,163.68,2.93,1111.111111,False,US,False,0.011,STANDARD,263,0.522,0,0.223,0,0,0.25,0,2025,8,7,7,53
US,USD,USD,MOBILE,39.87,39.87,1.53,1.0,False,US,False,0.414,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,7,16,7
UK,GBP,NGN,MOBILE,139.75,174.68,2.92,1388.888889,False,UK,False,0.286,STANDARD,4,0.892,0,0.407,0,0,0.22,0,2025,8,8,0,27
US,USD,PHP,ATM,298.44,298.44,6.49,58.823529,False,US,False,0.424,STANDARD,298,0.336,0,0.166,0,0,0.1,0,2025,8,8,1,11
CA,CAD,MXN,WEB,267.11,197.66,5.11,12.758621,False,UK,True,0.556,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2025,8,8,2,57
US,USD,CNY,ATM,336.74,336.74,6.66,7.142857,False,US,False,0.385,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,8,5,19
US,USD,GBP,MOBILE,356.7,356.7,7.01,0.8,False,US,False,0.402,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,8,7,48
CA,CAD,NGN,MOBILE,399.7,295.78,6.55,822.222222,False,CA,False,0.039,STANDARD,947,0.625,0,0.268,0,0,0.0,1,2025,8,8,7,51
CA,CAD,PHP,WEB,448.84,332.14,7.13,43.529412,False,CA,False,0.209,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2025,8,8,9,4
UK,GBP,MXN,MOBILE,154.89,193.62,2.68,21.551724,True,UK,False,0.268,STANDARD,4,0.742,0,0.407,0,0,0.0,0,2025,8,8,12,5
US,USD,INR,WEB,156.83,156.83,3.54,83.333333,False,US,False,0.329,STANDARD,1018,0.934,0,0.087,7,7,0.0,0,2025,8,8,12,48
US,USD,GBP,MOBILE,58.78,58.78,1.45,0.8,False,US,False,0.298,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,8,23,10
UK,GBP,CAD,MOBILE,94.25,117.81,3.28,1.689189,False,UK,False,0.111,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,9,2,6
CA,CAD,GBP,MOBILE,205.83,152.31,4.09,0.592,True,CA,False,0.318,STANDARD,272,0.642,0,0.048,0,0,0.0,0,2025,8,9,2,46
US,USD,CNY,WEB,65.16,65.16,2.71,7.142857,False,US,False,0.336,STANDARD,298,0.336,0,0.166,5,5,0.0,1,2025,8,9,3,13
CA,CAD,EUR,MOBILE,208.59,154.36,3.7,0.685185,False,CA,False,0.212,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2025,8,9,7,12
US,USD,CAD,WEB,67.75,67.75,2.63,1.351351,False,US,False,0.189,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2025,8,9,13,1
US,USD,PHP,WEB,460.99,460.99,7.8,58.823529,False,CA,True,0.465,STANDARD,263,0.522,0,0.223,0,1,0.1,0,2025,8,9,16,16
UK,GBP,NGN,WEB,170.26,212.82,4.24,1388.888889,False,UK,False,0.924,STANDARD,4,0.892,0,0.407,0,0,0.22,0,2025,8,9,16,51
US,USD,NGN,ATM,207.1,207.1,3.84,1111.111111,False,US,False,0.262,STANDARD,263,0.522,0,0.223,0,0,0.25,0,2025,8,10,0,19
US,USD,INR,MOBILE,201.62,201.62,3.7,83.333333,False,US,False,0.191,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,10,3,9
UK,GBP,PHP,MOBILE,173.22,216.53,3.57,73.529412,False,UK,False,0.358,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,10,3,13
CA,CAD,MXN,WEB,27.02,20.0,2.09,12.758621,False,CA,False,0.221,LOW,824,0.607,0,0.282,7,7,0.0,0,2025,8,10,6,7
US,USD,CNY,WEB,404.17,404.17,6.16,7.142857,False,US,False,0.242,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,10,8,30
US,USD,MXN,MOBILE,723.04,723.04,10.97,17.241379,False,US,False,0.197,STANDARD,1018,0.934,0,0.087,0,0,0.2,0,2025,8,10,9,36
CA,CAD,GBP,WEB,197.18,145.91,3.91,0.592,False,CA,False,0.159,LOW,214,0.596,0,0.233,0,0,0.0,0,2025,8,10,10,27
CA,CAD,PHP,MOBILE,106.0,78.44,2.4,43.529412,False,CA,False,0.033,STANDARD,172,0.881,0,0.199,0,0,0.0,0,2025,8,10,14,52
US,USD,CAD,ATM,132.23,132.23,2.11,1.351351,False,UK,True,0.783,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,10,15,28
US,USD,NGN,MOBILE,165.99,165.99,3.7,1111.111111,False,US,False,0.132,STANDARD,1016,0.944,0,0.247,0,0,0.25,0,2025,8,10,15,36
CA,CAD,USD,MOBILE,63.28,46.83,2.59,0.74,False,CA,False,0.12,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2025,8,10,16,27
US,USD,INR,MOBILE,143.96,143.96,3.29,83.333333,False,US,False,0.141,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,10,18,5
CA,CAD,PHP,MOBILE,35.13,26.0,1.78,43.529412,False,CA,False,0.424,LOW,824,0.607,0,0.282,0,0,0.0,0,2025,8,10,18,43
UK,GBP,USD,MOBILE,185.03,231.29,3.8,1.25,True,UK,False,0.15,STANDARD,4,0.742,0,0.407,0,0,0.0,0,2025,8,10,23,11
CA,CAD,CNY,MOBILE,219.29,162.28,4.64,5.285714,False,CA,False,0.441,STANDARD,172,0.881,0,0.199,0,0,0.0,0,2025,8,11,1,25
US,USD,MXN,ATM,421.9,421.9,7.47,17.241379,False,US,False,0.124,STANDARD,263,0.522,0,0.223,0,0,0.2,0,2025,8,11,7,1
US,USD,PHP,MOBILE,307.04,307.04,5.72,58.823529,False,UK,True,0.289,STANDARD,1016,0.944,0,0.247,0,0,0.1,0,2025,8,11,7,32
US,USD,CNY,MOBILE,309.0,309.0,5.92,7.142857,False,US,False,0.344,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,11,13,36
US,USD,PHP,WEB,189.63,189.63,4.6,58.823529,False,US,False,0.167,ENHANCED,367,0.939,0,0.176,0,0,0.1,0,2025,8,11,17,29
UK,GBP,CNY,WEB,177.33,221.66,3.0,8.928571,False,UK,False,0.321,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,11,18,47
CA,CAD,EUR,WEB,229.86,170.1,4.65,0.685185,False,CA,False,0.47,LOW,615,0.515,0,0.355,0,0,0.0,0,2025,8,11,19,44
US,USD,PHP,MOBILE,30.13,30.13,1.8,58.823529,False,US,False,0.395,ENHANCED,367,0.939,0,0.176,0,1,0.1,0,2025,8,11,21,11
US,USD,CNY,WEB,55.54,55.54,1.86,7.142857,False,US,False,0.295,STANDARD,1018,0.934,0,0.087,0,1,0.0,0,2025,8,12,0,52
US,USD,MXN,MOBILE,102.22,102.22,2.74,17.241379,False,UK,True,0.48,STANDARD,147,0.551,0,0.391,0,1,0.2,0,2025,8,12,1,5
UK,GBP,MXN,ATM,511.27,639.09,8.13,21.551724,False,CA,True,0.499,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,12,2,15
US,USD,EUR,ATM,591.68,591.68,9.95,0.925926,False,US,False,0.154,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,12,3,27
US,USD,EUR,MOBILE,175.28,175.28,2.65,0.925926,False,US,False,0.955,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,12,4,48
US,USD,CNY,MOBILE,118.53,118.53,1.91,7.142857,False,US,False,0.28,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,12,17,2
UK,GBP,NGN,MOBILE,227.0,283.75,5.41,1388.888889,False,UK,False,0.836,LOW,704,0.515,0,0.283,0,0,0.22,0,2025,8,12,17,9
CA,CAD,MXN,MOBILE,203.5,150.59,4.08,12.758621,False,CA,False,0.226,STANDARD,1035,0.497,0,0.236,0,1,0.0,0,2025,8,12,19,50
US,USD,CAD,WEB,259.25,259.25,3.63,1.351351,False,US,False,0.839,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,12,22,54
CA,CAD,INR,MOBILE,107.12,79.27,2.96,61.666667,False,CA,False,0.129,LOW,824,0.607,0,0.282,0,0,0.12,0,2025,8,13,0,23
US,USD,INR,MOBILE,136.59,136.59,3.71,83.333333,False,US,False,0.237,LOW,616,0.702,0,0.361,0,0,0.0,0,2025,8,13,4,46
US,USD,GBP,MOBILE,55.97,55.97,1.34,0.8,False,US,False,0.384,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,13,4,48
UK,GBP,MXN,MOBILE,45.62,57.03,1.82,21.551724,False,UK,False,0.554,STANDARD,718,0.953,0,0.169,0,0,0.0,0,2025,8,13,9,14
US,USD,CAD,WEB,270.7,270.7,5.65,1.351351,True,US,False,0.09,STANDARD,147,0.401,0,0.391,3,3,0.0,0,2025,8,13,10,19
US,USD,INR,MOBILE,68.98,68.98,2.72,83.333333,False,CA,True,0.355,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,13,10,25
US,USD,GBP,WEB,335.99,335.99,5.55,0.8,False,US,False,0.235,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,13,14,57
UK,GBP,EUR,MOBILE,106.08,132.6,3.53,1.157407,False,UK,False,0.443,STANDARD,4,0.892,0,0.407,0,0,0.05,0,2025,8,13,15,39
US,USD,USD,ATM,29.61,29.61,1.6,1.0,False,US,False,0.356,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,13,15,59
US,USD,NGN,WEB,73.59,73.59,2.81,1111.111111,False,US,False,0.48,ENHANCED,367,0.939,0,0.176,0,0,0.25,0,2025,8,13,16,5
UK,GBP,MXN,MOBILE,958.28,1197.85,14.77,21.551724,False,UK,False,0.396,STANDARD,4,0.892,0,0.407,0,0,0.0,1,2025,8,13,18,22
US,USD,GBP,MOBILE,283.47,283.47,5.55,0.8,False,US,False,0.038,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,13,19,39
US,USD,GBP,MOBILE,532.61,532.61,9.14,0.8,False,US,False,0.368,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,13,21,5
CA,CAD,CAD,WEB,249.61,184.71,4.11,1.0,True,CA,False,0.084,STANDARD,1041,0.717,0,0.245,0,0,0.0,0,2025,8,13,23,21
US,USD,NGN,MOBILE,427.52,427.52,6.68,1111.111111,False,US,False,0.345,STANDARD,263,0.522,0,0.223,0,0,0.25,0,2025,8,14,1,14
CA,CAD,USD,MOBILE,95.44,70.62,3.05,0.74,False,CA,False,0.277,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2025,8,14,10,23
US,USD,EUR,ATM,154.0,154.0,3.01,0.925926,False,CA,True,0.558,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,14,12,51
US,USD,CNY,WEB,55.76,55.76,1.71,7.142857,False,US,False,0.313,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,14,15,45
US,USD,EUR,MOBILE,188.78,188.78,3.9,0.925926,True,US,False,0.042,ENHANCED,367,0.789,0,0.176,0,1,0.0,0,2025,8,14,17,25
US,USD,GBP,MOBILE,199.39,199.39,4.53,0.8,False,US,False,0.289,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,14,17,33
US,USD,GBP,MOBILE,180.31,180.31,4.78,0.8,False,US,False,0.475,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,14,17,44
US,USD,CAD,WEB,307.26,307.26,5.46,1.351351,False,US,False,0.431,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,14,20,53
US,USD,EUR,WEB,64.91,64.91,2.34,0.925926,False,US,False,0.104,STANDARD,298,0.336,0,0.166,0,1,0.0,0,2025,8,14,22,25
US,USD,CAD,MOBILE,225.86,225.86,3.67,1.351351,False,US,False,0.214,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,14,23,26
US,USD,USD,WEB,227.41,227.41,3.74,1.0,False,US,False,0.417,STANDARD,830,0.799,0,0.102,0,0,0.0,0,2025,8,15,0,13
US,USD,PHP,WEB,170.76,170.76,3.02,58.823529,False,US,False,0.045,ENHANCED,257,0.894,0,0.257,0,0,0.1,0,2025,8,15,6,3
US,USD,NGN,WEB,54.59,54.59,1.37,1111.111111,False,CA,True,0.337,STANDARD,830,0.799,0,0.102,0,0,0.25,0,2025,8,15,6,52
US,USD,CAD,MOBILE,159.48,159.48,3.72,1.351351,False,US,False,0.155,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,15,9,56
US,USD,USD,MOBILE,81.86,81.86,1.81,1.0,False,US,False,0.196,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2025,8,15,12,26
US,USD,GBP,WEB,475.01,475.01,8.22,0.8,False,US,False,0.809,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,15,14,36
UK,GBP,GBP,ATM,38.46,48.07,2.04,1.0,False,UK,False,0.151,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,15,17,52
US,USD,CNY,MOBILE,140.91,140.91,3.55,7.142857,False,US,False,0.109,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,15,19,7
US,USD,USD,MOBILE,219.22,219.22,2.98,1.0,False,US,False,0.18,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,15,20,8
UK,GBP,MXN,MOBILE,115.63,144.54,2.64,21.551724,False,UK,False,0.64,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,16,4,8
US,USD,MXN,MOBILE,33.39,33.39,2.1,17.241379,False,US,False,0.356,ENHANCED,367,0.939,0,0.176,0,0,0.2,0,2025,8,16,5,6
US,USD,USD,MOBILE,227.42,227.42,3.52,1.0,False,US,False,0.316,ENHANCED,257,0.894,0,0.257,5,5,0.0,0,2025,8,16,5,26
US,USD,PHP,MOBILE,184.32,184.32,3.91,58.823529,False,US,False,0.194,STANDARD,263,0.522,0,0.223,0,0,0.1,0,2025,8,16,15,11
US,USD,USD,MOBILE,264.78,264.78,5.27,1.0,False,UK,True,0.264,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,16,17,0
US,USD,GBP,MOBILE,309.2,309.2,5.63,0.8,False,US,False,0.304,STANDARD,830,0.799,0,0.102,0,0,0.0,0,2025,8,16,18,31
US,USD,EUR,MOBILE,223.99,223.99,4.11,0.925926,False,US,False,0.227,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,16,22,11
US,USD,GBP,ATM,9995.68,9995.68,152.49,0.8,False,US,False,0.937,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,16,23,53
US,USD,INR,MOBILE,51.21,51.21,1.0,83.333333,False,US,False,0.1,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,17,3,45
UK,GBP,INR,WEB,16.46,20.58,1.25,104.166667,False,UK,False,0.238,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,17,10,30
US,USD,CAD,WEB,86.49,86.49,2.12,1.351351,False,US,False,0.228,STANDARD,147,0.551,0,0.391,0,1,0.0,0,2025,8,17,11,17
CA,CAD,NGN,MOBILE,58.8,43.51,3.02,822.222222,False,US,True,0.981,STANDARD,947,0.625,0,0.268,0,1,0.0,0,2025,8,17,11,28
US,USD,CAD,WEB,183.77,183.77,3.42,1.351351,False,US,False,0.214,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2025,8,17,14,24
UK,GBP,USD,WEB,139.67,174.58,3.1,1.25,False,UK,False,0.391,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,17,23,9
US,USD,GBP,WEB,161.53,161.53,4.23,0.8,False,US,False,0.282,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,18,2,54
US,USD,USD,MOBILE,165.04,165.04,2.74,1.0,True,US,False,0.029,STANDARD,1018,0.784,0,0.087,0,0,0.0,0,2025,8,18,4,24
US,USD,PHP,WEB,58.73,58.73,1.7,58.823529,False,US,False,0.49,STANDARD,859,0.96,0,0.363,0,0,0.1,0,2025,8,18,4,56
US,USD,PHP,MOBILE,163.63,163.63,3.09,58.823529,False,US,False,0.139,STANDARD,147,0.551,0,0.391,0,0,0.1,0,2025,8,18,9,43
US,USD,CNY,MOBILE,236.65,236.65,4.58,7.142857,False,US,False,0.243,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,18,11,37
US,USD,USD,WEB,637.85,637.85,9.76,1.0,False,US,False,0.051,STANDARD,263,0.522,0,0.223,5,5,0.0,0,2025,8,18,11,49
US,USD,INR,MOBILE,208.45,208.45,4.5,83.333333,False,CA,True,0.349,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,18,12,13
US,USD,EUR,MOBILE,65.04,65.04,1.44,0.925926,True,US,False,0.219,STANDARD,263,0.372,0,0.223,4,5,0.0,0,2025,8,18,12,56
US,USD,EUR,MOBILE,322.28,322.28,6.18,0.925926,False,US,False,0.493,UNKNOWN,1018,0.934,0,0.087,0,0,0.0,0,2025,8,18,13,20
US,USD,CAD,MOBILE,71.99,71.99,1.84,1.351351,False,US,False,0.417,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2025,8,18,15,36
UK,GBP,PHP,MOBILE,156.39,195.49,3.17,73.529412,False,UK,False,0.265,STANDARD,684,0.833,0,0.241,0,0,0.0,0,2025,8,18,19,17
US,USD,GBP,MOBILE,57.4,57.4,1.76,0.8,False,UK,True,0.665,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,18,21,37
US,USD,EUR,MOBILE,199.46,199.46,3.72,0.925926,False,US,False,0.219,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,19,2,16
US,USD,EUR,WEB,188.02,188.02,4.55,0.925926,True,US,False,0.47,ENHANCED,367,0.789,0,0.176,0,0,0.0,0,2025,8,19,8,31
CA,CAD,CAD,WEB,136.51,101.02,2.57,1.0,False,CA,False,0.371,LOW,824,0.607,0,0.282,0,0,0.0,0,2025,8,19,11,7
US,USD,EUR,MOBILE,109.72,109.72,2.66,0.925926,False,US,False,0.326,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,19,11,30
US,USD,GBP,WEB,160.34,160.34,3.63,0.8,False,US,False,0.074,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,19,14,59
US,USD,CNY,ATM,41.6,41.6,1.94,7.142857,False,US,False,0.389,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,19,15,34
US,USD,INR,WEB,9998.3,9998.3,152.05,83.333333,False,US,False,0.253,STANDARD,298,0.336,0,0.166,3,3,0.0,0,2025,8,20,3,14
US,USD,USD,WEB,32.94,32.94,1.47,1.0,False,US,False,0.192,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,20,3,38
US,USD,GBP,MOBILE,118.66,118.66,2.7,0.8,False,CA,True,0.728,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,20,4,48
US,USD,USD,WEB,69.62,69.62,3.15,1.0,False,US,False,0.705,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,20,9,13
US,USD,GBP,MOBILE,59.85,59.85,2.02,0.8,False,US,False,0.054,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2025,8,20,11,7
US,USD,CAD,WEB,61.98,61.98,1.52,1.351351,False,US,False,0.487,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2025,8,20,13,34
US,USD,NGN,ATM,370.3,370.3,5.55,1111.111111,False,US,False,0.253,STANDARD,298,0.336,0,0.166,0,0,0.25,0,2025,8,20,17,56
US,USD,CAD,MOBILE,9994.09,9994.09,150.53,1.351351,False,US,False,0.626,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,20,18,44
US,USD,PHP,MOBILE,116.19,116.19,2.39,58.823529,False,UK,True,0.432,ENHANCED,367,0.939,0,0.176,0,0,0.1,0,2025,8,21,3,27
US,USD,PHP,MOBILE,224.56,224.56,3.34,58.823529,True,US,False,0.309,STANDARD,263,0.372,0,0.223,0,0,0.1,0,2025,8,21,3,51
US,USD,NGN,MOBILE,34.51,34.51,1.71,1111.111111,False,US,False,0.101,ENHANCED,257,0.894,0,0.257,0,0,0.25,0,2025,8,21,5,46
US,USD,EUR,MOBILE,129.2,129.2,2.88,0.925926,False,US,False,0.199,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,21,12,35
CA,CAD,MXN,MOBILE,1112.81,823.48,18.7,12.758621,True,CA,False,0.321,STANDARD,947,0.475,0,0.268,0,0,0.0,0,2025,8,21,12,36
US,USD,CNY,MOBILE,93.42,93.42,2.34,7.142857,False,US,False,0.226,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,21,13,42
UNKNOWN,CAD,NGN,MOBILE,141.57,104.76,4.03,822.222222,False,CA,False,0.995,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2025,8,21,13,53
US,USD,GBP,MOBILE,514.68,514.68,8.42,0.8,False,US,False,0.092,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2025,8,21,15,13
US,USD,GBP,WEB,24.56,24.56,0.85,0.8,False,US,False,0.322,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2025,8,21,17,52
UK,GBP,CNY,MOBILE,128.71,160.89,2.56,8.928571,False,UK,False,0.388,STANDARD,4,0.892,0,0.407,0,0,0.0,0,2025,8,21,18,16
US,USD,PHP,WEB,89.09,89.09,2.31,58.823529,False,US,False,0.286,ENHANCED,367,0.939,0,0.176,0,0,0.1,0,2025,8,21,18,19
US,USD,INR,MOBILE,194.9,194.9,4.09,83.333333,False,US,False,0.651,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,21,19,6
US,USD,CAD,MOBILE,42.58,42.58,1.21,1.351351,False,US,False,0.167,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,21,19,16
US,USD,EUR,WEB,92.81,92.81,3.28,0.925926,False,US,False,0.426,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,21,22,34
US,USD,USD,WEB,268.43,268.43,5.58,1.0,False,US,False,0.517,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,21,23,57
US,USD,USD,WEB,16.88,16.88,0.57,1.0,False,CA,True,0.401,STANDARD,147,0.551,0,0.391,0,0,0.0,0,2025,8,22,1,50
US,USD,CNY,MOBILE,116.91,116.91,3.09,7.142857,False,US,False,0.522,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,22,2,12
US,USD,NGN,WEB,267.97,267.97,5.25,1111.111111,False,US,False,0.31,STANDARD,1018,0.934,0,0.087,0,0,0.25,0,2025,8,22,5,24
CA,CAD,CNY,MOBILE,131.12,97.03,3.57,5.285714,True,CA,False,0.156,STANDARD,947,0.475,0,0.268,0,0,0.0,0,2025,8,22,5,56
US,USD,EUR,MOBILE,54.5,54.5,2.47,0.925926,False,US,False,0.289,STANDARD,263,0.522,0,0.223,0,1,0.0,0,2025,8,22,5,59
US,USD,PHP,MOBILE,182.23,182.23,3.65,58.823529,False,US,False,0.196,STANDARD,263,0.522,0,0.223,0,0,0.1,0,2025,8,22,18,14
US,USD,MXN,MOBILE,141.17,141.17,2.71,17.241379,False,US,False,0.249,STANDARD,263,0.522,0,0.223,0,0,0.2,0,2025,8,22,18,35
US,USD,INR,ATM,178.01,178.01,3.25,83.333333,False,US,False,0.331,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,22,19,0
US,USD,NGN,MOBILE,68.55,68.55,1.51,1111.111111,False,US,False,0.276,ENHANCED,367,0.939,0,0.176,0,0,0.25,0,2025,8,22,19,1
US,USD,CNY,MOBILE,576.37,576.37,9.43,7.142857,False,US,False,0.56,STANDARD,1016,0.944,0,0.247,0,0,0.0,0,2025,8,22,20,32
US,USD,CAD,MOBILE,223.11,223.11,4.24,1.351351,False,US,False,0.143,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,22,21,48
US,USD,GBP,MOBILE,202.63,202.63,4.58,0.8,False,US,False,0.381,STANDARD,298,0.336,0,0.166,0,0,0.0,0,2025,8,22,22,25
UK,GBP,EUR,MOBILE,83.86,104.83,1.96,1.157407,False,UK,False,0.168,STANDARD,4,0.892,0,0.407,0,0,0.05,0,2025,8,22,23,2
US,USD,MXN,ATM,227.41,227.41,3.82,17.241379,False,US,False,0.128,STANDARD,1018,0.934,0,0.087,0,0,0.2,0,2025,8,23,0,8
CA,CAD,GBP,WEB,288.3,213.34,4.69,0.592,False,CA,False,0.206,STANDARD,1041,0.867,0,0.245,0,0,0.0,0,2025,8,23,4,9
US,USD,MXN,MOBILE,61.72,61.72,1.52,17.241379,False,US,False,0.2,ENHANCED,367,0.939,0,0.176,0,0,0.2,0,2025,8,23,5,30
US,USD,PHP,WEB,53.73,53.73,2.19,58.823529,False,UK,True,0.93,STANDARD,263,0.522,0,0.223,0,0,0.1,0,2025,8,23,6,26
US,USD,PHP,MOBILE,31.31,31.31,1.68,58.823529,False,UK,True,0.621,STANDARD,298,0.336,0,0.166,0,0,0.1,0,2025,8,23,7,47
CA,CAD,CAD,WEB,98.67,73.01,2.31,1.0,False,CA,False,0.226,STANDARD,947,0.625,0,0.268,0,0,0.0,0,2025,8,23,9,41
CA,CAD,CAD,MOBILE,129.37,95.73,2.12,1.0,False,CA,False,0.244,LOW,824,0.607,0,0.282,0,0,0.0,0,2025,8,23,14,34
US,USD,USD,MOBILE,580.34,580.34,10.23,1.0,False,US,False,0.299,STANDARD,263,0.522,0,0.223,0,0,0.0,0,2025,8,23,20,10
US,USD,GBP,MOBILE,135.03,135.03,3.03,0.8,False,US,False,0.405,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,23,23,29
US,USD,CAD,ATM,100.14,100.14,2.0,1.351351,False,US,False,0.289,STANDARD,1018,0.934,0,0.087,0,0,0.0,0,2025,8,24,3,12
CA,CAD,EUR,WEB,30.45,22.53,1.32,0.685185,True,CA,False,0.194,STANDARD,853,0.68,0,0.29,0,0,0.0,0,2025,8,24,5,38
US,USD,CNY,MOBILE,970.87,970.87,16.23,7.142857,False,US,False,0.408,ENHANCED,367,0.939,0,0.176,0,0,0.0,0,2025,8,24,6,17
US,USD,USD,WEB,63.41,63.41,1.29,1.0,False,US,False,0.256,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,24,7,21
US,USD,CAD,MOBILE,72.64,72.64,2.26,1.351351,False,US,False,0.432,ENHANCED,257,0.894,0,0.257,0,0,0.0,0,2025,8,24,12,27
US,USD,NGN,ATM,83.25,83.25,2.76,1111.111111,False,US,False,0.104,ENHANCED,367,0.939,0,0.176,0,0,0.25,0,2025,8,24,14,16
US,USD,EUR,MOBILE,67.2,67.2,1.09,0.925926,True,US,False,0.297,STANDARD,830,0.649,0,0.102,0,0,0.0,0,2025,8,24,15,36
